exec_name,block_size,variant,throughput,time_ms,exp,n
cu9_reduction_add_to1_256_2,256,2,91533180.651942,0.027968,8,256
cu9_reduction_add_to1_256_2,256,2,168243952.126311,0.030432,9,512
cu9_reduction_add_to1_256_2,256,2,234089244.527002,0.043744,10,1024
cu9_reduction_add_to1_256_2,256,2,456816566.276956,0.044832,11,2048
cu9_reduction_add_to1_256_2,256,2,924187718.634172,0.04432,12,4096
cu9_reduction_add_to1_256_2,256,2,1910447778.335843,0.04288,13,8192
cu9_reduction_add_to1_256_2,256,2,3861236808.851462,0.042432,14,16384
cu9_reduction_add_to1_256_2,256,2,6872483143.392573,0.04768,15,32768
cu9_reduction_add_to1_256_2,256,2,13500329689.644817,0.048544,16,65536
cu9_reduction_add_to1_256_2,256,2,24854369186.822147,0.052736,17,131072
cu9_reduction_add_to1_256_2,256,2,39902581231.26823,0.065696,18,262144
cu9_reduction_add_to1_256_2,256,2,55445007847.23095,0.09456,19,524288
cu9_reduction_add_to1_256_2,256,2,73454382837.42633,0.142752,20,1048576
cu9_reduction_add_to1_256_2,256,2,89346966927.94043,0.23472,21,2097152
cu9_reduction_add_to1_256_2,256,2,102448021736.87364,0.409408,22,4194304
cu9_reduction_add_to1_256_2,256,2,98739688653.3306,0.849568,23,8388608
cu9_reduction_add_to1_256_2,256,2,98078420393.08499,1.710592,24,16777216
cu9_reduction_add_to1_256_2,256,2,101928183440.41986,3.291968,25,33554432
cu9_reduction_add_to1_256_2,256,2,104387334176.51283,6.428832,26,67108864
cu9_reduction_add_to1_256_2,256,2,105148071764.7859,12.76464,27,134217728
cu9_reduction_add_to1_256_2,256,2,102997593094.76268,26.062304,28,268435456
cu9_reduction_add_to1_512_2,512,2,90395480.094238,0.02832,8,256
cu9_reduction_add_to1_512_2,512,2,182857143.295055,0.028,9,512
cu9_reduction_add_to1_512_2,512,2,359550563.53224,0.02848,10,1024
cu9_reduction_add_to1_512_2,512,2,446927375.146206,0.045824,11,2048
cu9_reduction_add_to1_512_2,512,2,889506593.019482,0.046048,12,4096
cu9_reduction_add_to1_512_2,512,2,1637875874.203954,0.050016,13,8192
cu9_reduction_add_to1_512_2,512,2,3431635298.040674,0.047744,14,16384
cu9_reduction_add_to1_512_2,512,2,6501587293.129419,0.0504,15,32768
cu9_reduction_add_to1_512_2,512,2,12587584584.490496,0.052064,16,65536
cu9_reduction_add_to1_512_2,512,2,25520249258.50113,0.05136,17,131072
cu9_reduction_add_to1_512_2,512,2,39009523848.8818,0.0672,18,262144
cu9_reduction_add_to1_512_2,512,2,58808327715.49612,0.089152,19,524288
cu9_reduction_add_to1_512_2,512,2,75694155895.20435,0.138528,20,1048576
cu9_reduction_add_to1_512_2,512,2,83400356354.33908,0.251456,21,2097152
cu9_reduction_add_to1_512_2,512,2,93489301759.21356,0.44864,22,4194304
cu9_reduction_add_to1_512_2,512,2,90990629576.0596,0.92192,23,8388608
cu9_reduction_add_to1_512_2,512,2,89961736163.26212,1.864928,24,16777216
cu9_reduction_add_to1_512_2,512,2,94163455716.19803,3.563424,25,33554432
cu9_reduction_add_to1_512_2,512,2,96789247636.33992,6.933504,26,67108864
cu9_reduction_add_to1_512_2,512,2,97781859868.32858,13.72624,27,134217728
cu9_reduction_add_to1_512_2,512,2,94753661024.37762,28.329824,28,268435456
cu9_reduction_add_to1_1024_2,1024,2,60514371.993525,0.042304,8,256
cu9_reduction_add_to1_1024_2,1024,2,131040130.407089,0.039072,9,512
cu9_reduction_add_to1_1024_2,1024,2,266889076.192955,0.038368,10,1024
cu9_reduction_add_to1_1024_2,1024,2,521172638.015332,0.039296,11,2048
cu9_reduction_add_to1_1024_2,1024,2,775757586.802771,0.0528,12,4096
cu9_reduction_add_to1_1024_2,1024,2,1570552120.31409,0.05216,13,8192
cu9_reduction_add_to1_1024_2,1024,2,3164400504.650349,0.051776,14,16384
cu9_reduction_add_to1_1024_2,1024,2,6530612337.14583,0.050176,15,32768
cu9_reduction_add_to1_1024_2,1024,2,12359686174.584358,0.053024,16,65536
cu9_reduction_add_to1_1024_2,1024,2,19720751246.424168,0.066464,17,131072
cu9_reduction_add_to1_1024_2,1024,2,29236260241.72518,0.089664,18,262144
cu9_reduction_add_to1_1024_2,1024,2,39892865691.067726,0.131424,19,524288
cu9_reduction_add_to1_1024_2,1024,2,49701198911.96716,0.210976,20,1048576
cu9_reduction_add_to1_1024_2,1024,2,57472594433.9339,0.364896,21,2097152
cu9_reduction_add_to1_1024_2,1024,2,61808921649.624535,0.678592,22,4194304
cu9_reduction_add_to1_1024_2,1024,2,53623532103.55851,1.564352,23,8388608
cu9_reduction_add_to1_1024_2,1024,2,54492429372.43456,3.078816,24,16777216
cu9_reduction_add_to1_1024_2,1024,2,55898711488.79942,6.00272,25,33554432
cu9_reduction_add_to1_1024_2,1024,2,56171959091.53506,11.94704,26,67108864
cu9_reduction_add_to1_1024_2,1024,2,56228737646.83767,23.869952,27,134217728
cu9_reduction_add_to1_1024_2,1024,2,56196757228.851875,47.767072,28,268435456
cu9_reduction_add_to1_64_4,64,4,90293453.558651,0.028352,8,256
cu9_reduction_add_to1_64_4,64,4,129554655.517755,0.03952,9,512
cu9_reduction_add_to1_64_4,64,4,261651674.79925,0.039136,10,1024
cu9_reduction_add_to1_64_4,64,4,503144653.559597,0.040704,11,2048
cu9_reduction_add_to1_64_4,64,4,971168429.927963,0.042176,12,4096
cu9_reduction_add_to1_64_4,64,4,1945288751.316576,0.042112,13,8192
cu9_reduction_add_to1_64_4,64,4,3984435779.876656,0.04112,14,16384
cu9_reduction_add_to1_64_4,64,4,7590807933.616083,0.043168,15,32768
cu9_reduction_add_to1_64_4,64,4,13922501806.76749,0.047072,16,65536
cu9_reduction_add_to1_64_4,64,4,22480790091.249294,0.058304,17,131072
cu9_reduction_add_to1_64_4,64,4,40000000100.990295,0.065536,18,262144
cu9_reduction_add_to1_64_4,64,4,69838022348.48064,0.075072,19,524288
cu9_reduction_add_to1_64_4,64,4,102914572830.18526,0.101888,20,1048576
cu9_reduction_add_to1_64_4,64,4,141914250187.5236,0.147776,21,2097152
cu9_reduction_add_to1_64_4,64,4,164601281299.90317,0.254816,22,4194304
cu9_reduction_add_to1_64_4,64,4,99368484224.2103,0.844192,23,8388608
cu9_reduction_add_to1_64_4,64,4,102572287695.24132,1.635648,24,16777216
cu9_reduction_add_to1_64_4,64,4,103825574536.61334,3.231808,25,33554432
cu9_reduction_add_to1_64_4,64,4,104846590804.4349,6.400672,26,67108864
cu9_reduction_add_to1_64_4,64,4,105347730331.44182,12.740448,27,134217728
cu9_reduction_add_to1_64_4,64,4,105408359953.97458,25.46624,28,268435456
cu9_reduction_add_to1_128_4,128,4,91428570.887264,0.028,8,256
cu9_reduction_add_to1_128_4,128,4,179573514.437119,0.028512,9,512
cu9_reduction_add_to1_128_4,128,4,238272526.152531,0.042976,10,1024
cu9_reduction_add_to1_128_4,128,4,499999998.420208,0.04096,11,2048
cu9_reduction_add_to1_128_4,128,4,1014263081.979668,0.040384,12,4096
cu9_reduction_add_to1_128_4,128,4,1806633733.88697,0.045344,13,8192
cu9_reduction_add_to1_128_4,128,4,3753665659.831893,0.043648,14,16384
cu9_reduction_add_to1_128_4,128,4,7463556897.367256,0.043904,15,32768
cu9_reduction_add_to1_128_4,128,4,13464825787.391409,0.048672,16,65536
cu9_reduction_add_to1_128_4,128,4,27901907038.446686,0.046976,17,131072
cu9_reduction_add_to1_128_4,128,4,50474429951.25503,0.051936,18,262144
cu9_reduction_add_to1_128_4,128,4,72817777615.77089,0.072,19,524288
cu9_reduction_add_to1_128_4,128,4,100824615110.13776,0.104,20,1048576
cu9_reduction_add_to1_128_4,128,4,138436841102.25983,0.151488,21,2097152
cu9_reduction_add_to1_128_4,128,4,165767041419.75632,0.253024,22,4194304
cu9_reduction_add_to1_128_4,128,4,99776958895.75548,0.840736,23,8388608
cu9_reduction_add_to1_128_4,128,4,102854003507.01431,1.631168,24,16777216
cu9_reduction_add_to1_128_4,128,4,104796816310.11877,3.201856,25,33554432
cu9_reduction_add_to1_128_4,128,4,105672335134.5427,6.350656,26,67108864
cu9_reduction_add_to1_128_4,128,4,106126072359.10011,12.647008,27,134217728
cu9_reduction_add_to1_128_4,128,4,106104190595.92082,25.299232,28,268435456
cu9_reduction_add_to1_256_4,256,4,97919217.070622,0.026144,8,256
cu9_reduction_add_to1_256_4,256,4,184119677.123312,0.027808,9,512
cu9_reduction_add_to1_256_4,256,4,369515010.636929,0.027712,10,1024
cu9_reduction_add_to1_256_4,256,4,427236313.636379,0.047936,11,2048
cu9_reduction_add_to1_256_4,256,4,896986683.545257,0.045664,12,4096
cu9_reduction_add_to1_256_4,256,4,1845710160.651937,0.044384,13,8192
cu9_reduction_add_to1_256_4,256,4,3761939743.655344,0.043552,14,16384
cu9_reduction_add_to1_256_4,256,4,7135888510.147841,0.04592,15,32768
cu9_reduction_add_to1_256_4,256,4,12978453713.705519,0.050496,16,65536
cu9_reduction_add_to1_256_4,256,4,27807196124.647755,0.047136,17,131072
cu9_reduction_add_to1_256_4,256,4,48530806411.14566,0.054016,18,262144
cu9_reduction_add_to1_256_4,256,4,76382284692.53258,0.06864,19,524288
cu9_reduction_add_to1_256_4,256,4,116736729119.17584,0.089824,20,1048576
cu9_reduction_add_to1_256_4,256,4,131571972585.23476,0.159392,21,2097152
cu9_reduction_add_to1_256_4,256,4,160136835983.67935,0.26192,22,4194304
